id,version,genre,musicName,artist,bpm,easy,normal,hyper,extra,inFolderCheck,created_at,updated_at
1342,25,ハイパージャパネスク[UPPER],夢幻ノ光[UPPER],TЁЯRA,171,8,22,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1343,25,ハイパーロッケンローレ[UPPER],エイプリルフールの唄[UPPER],AKIRA YAMAOKA,179,9,35,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1344,25,バトルダンス[UPPER],シャムシールの舞[UPPER],ゼクトバッハ,"100-155",-1,30,41,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1345,25,ヒカリユリイカ,ヒカリユリイカ,ここなつ,140,7,24,38,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1346,25,ヒッチコック,ヒッチコック,ヨルシカ,170,3,20,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1347,25,ブーケトス戦争,ブーケトス戦争,sei☆shin feat.AMaiもも,"161-177",5,25,36,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1348,25,ふること[UPPER],序[UPPER],かむがたりべ,"175-195",-1,25,41,50,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1349,25,プログレ[UPPER],子供の落書き帳[UPPER],佐々木博史,280,11,29,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1350,25,プロレタリア狂騒歌,プロレタリア狂騒歌,ギリギリメガネ団,190,10,28,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1351,25,ベビーステップ,ベビーステップ,ここなつ,200,8,25,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1352,25,ぼくらの16bit戦争,ぼくらの16bit戦争,sasakure.UK,122,8,27,40,46,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1353,25,ボタン,ボタン,豚乙女,206,7,24,36,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1354,25,ポチコの幸せな日常 (狂犬U`x´UばうわうHARDCORE Remix),ポチコの幸せな日常 (狂犬U`x´UばうわうHARDCORE Remix),NU-KO remixed by RoughSketch,210,12,32,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1355,25,ホロウダンス,ホロウダンス,松下,191,8,27,35,43,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1356,25,マイアガル、マイオドル,マイアガル、マイオドル,chocck feat.響華,177,10,29,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1357,25,マッシュルームナイト,マッシュルームナイト,SOUND HOLIC feat. Nana Takahashi,220,12,27,41,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1358,25,ミッドナイト☆WAR,ミッドナイト☆WAR,いちか,156,9,26,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1359,25,モザイクロール,モザイクロール,DECO*27,145,6,22,36,42,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1360,25,ラブキラ☆スプラッシュ,ラブキラ☆スプラッシュ,"BEMANI Sound Team ""Sota F."" feat.いちか",152,8,25,38,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1361,25,ラベンダー最終定理,ラベンダー最終定理,常盤ゆう,175,11,27,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1362,25,ラメント[UPPER],雫[UPPER],あさき,"95-210",14,32,43,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1363,25,ランカーキラーガール,ランカーキラーガール,中島由貴 × いちか,200,12,28,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1364,25,ロキ,ロキ,みきとP,150,5,23,34,41,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1365,25,或る街のギギ,或る街のギギ,sasakure.UK,115,6,24,37,43,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1366,25,一触即発☆禅ガール,一触即発☆禅ガール,れるりり,190,11,26,40,46,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1367,25,焔華,焔華,movies(moimoi×Xceon×Dai.),160,11,26,38,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1368,25,花は折りたし梢は高し,花は折りたし梢は高し,夜叉姫神楽,215,5,26,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1369,25,革命パッショネイト,革命パッショネイト,日向美ビタースイーツ♪,194,12,29,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1370,25,逆さま♥シンデレラパレード,逆さま♥シンデレラパレード,メリー・バッド・メルヘン,135,10,26,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1371,25,狂水一華,狂水一華,"BEMANI Sound Team ""HuΣeR Vs. SYUNN"" feat.いちか",160,13,25,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1372,25,元禄花吹雪,元禄花吹雪,泉 陸奥彦,170,12,26,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1373,25,幻島アトランティス-4elements-,幻島アトランティス-4elements-,"BEMANI Sound Team ""劇団レコード""","70-148",7,25,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1374,25,限界食堂,限界食堂,ブタパンチ,"101-202",14,33,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1375,25,御伽噺に幕切れを,御伽噺に幕切れを,夜叉姫神楽,"133-203",12,29,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1376,25,最小三倍完全数,最小三倍完全数,DJ TECHNORCH,220,11,26,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1377,25,祭ノ痕、君ヲ憶フ。,祭ノ痕、君ヲ憶フ。,"BEMANI Sound Team ""猫叉Master""",152,7,25,40,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1378,25,至上のラトゥーリア,至上のラトゥーリア,Vanitas Lacrimosa,135,9,25,38,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1379,25,春の雪,春の雪,豚乙女,220,7,22,37,44,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1380,25,少女と時の花,少女と時の花,mami & m@sumi,112,15,31,40,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1381,25,翠雨の祷,翠雨の祷,Cororo feat.Yuria Miyazono,197,13,31,41,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1382,25,星屑の夜果て,星屑の夜果て,"BEMANI Sound Team ""HuΣeR × MarL × SYUNN""",174,13,28,42,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1383,25,西馬込交通曲,西馬込交通曲,サイモンマン,"190？",17,32,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1384,25,雪夜の森のプリャースカ,雪夜の森のプリャースカ,m@sumi ＆ kidlit,"100-190",9,21,36,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1385,25,千本桜,千本桜,♪♪♪♪♪ (黒うさP),154,5,17,34,41,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1386,25,多極性ニューロンの崩壊による人間の末路,多極性ニューロンの崩壊による人間の末路,"BEMANI Sound Team ""HuΣeR × Yvya""",165,14,29,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1387,25,追憶のアリア,追憶のアリア,Blanc Bunny Bandit,130,6,24,35,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1388,25,天鈴少女,天鈴少女,駄々子,160,11,26,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1389,25,熱情のサパデアード,熱情のサパデアード,日向美ビタースイーツ♪,136,11,27,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1390,25,白露の風,白露の風,Qrispy Joybox feat. 常盤ゆう,166,6,23,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1391,25,爆裂再生！フィーバー戦士ポップン14,爆裂再生！フィーバー戦士ポップン14,"Hommarju feat.BEMANI Sound Team ""PON""",167,11,28,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1392,25,叛逆のディスパレート,叛逆のディスパレート,Vanitas Lacrimosa,194,12,27,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1393,25,飛べないぼくと鳴かない黒猫,飛べないぼくと鳴かない黒猫,山本真央樹 feat.常盤ゆう,120,7,27,40,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1394,25,放課後コンチェルティーノ～私だけの部室狂騒曲,放課後コンチェルティーノ～私だけの部室狂騒曲,山本真央樹,"190-208",13,26,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1395,25,魔理沙は大変なものを盗んでいきました,魔理沙は大変なものを盗んでいきました,ARM＋夕野ヨシミ (IOSYS) feat. 藤咲かりん,170,8,26,36,45,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1396,25,無頼ック自己ライザー,無頼ック自己ライザー,kradness,150,5,25,32,40,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1397,25,夕陽のダンディー,夕陽のダンディー,"BEMANI Sound Team ""劇ダンディーレコード""",140,10,27,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1398,25,令和の国,令和の国,Des-ROW・組,176,14,31,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1399,25,六花美人,六花美人,"BEMANI Sound Team ""DJ TOTTO×TATSUYA"" feat. *spiLa*&moimoi",169,10,28,39,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1400,25,ΩVERSOUL,ΩVERSOUL,BlackY,155,15,30,44,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1401,26,「Sweet Love」,「Sweet Love」,ときめきメモリアル Girl's Side 4th Heart,135,4,21,29,36,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1402,26,↑↑↓↓←→←→BA,↑↑↓↓←→←→BA,meiyo,124,8,23,37,42,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1403,26,777*93 -chip sambass arrange-,777*93 -chip sambass arrange-,scythe,178,7,22,37,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1404,26,Aftermath,Aftermath,"BEMANI Sound Team ""猫叉Master & あさき & Yvya""",200,12,25,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1405,26,Alia Dimensiva,Alia Dimensiva,"BEMANI Sound Team ""Akhuta Works""","94-141",14,32,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1406,26,Amabie,Amabie,"BEMANI Sound Team ""Coyaan""",168,8,28,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1407,26,Ancient Heritage,Ancient Heritage,"BEMANI Sound Team ""Sota Fujimori""",150,13,29,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1408,26,Arcanum Arcanorum,Arcanum Arcanorum,アマギセーラ,158,7,27,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1409,26,AsiaN distractive,AsiaN distractive,猫叉劇団,132-157,10,29,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1410,26,BLAZE∞BREEZE - WHITE LIE Version -,BLAZE∞BREEZE - WHITE LIE Version -,WHITE LIE,175,9,24,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1411,26,Bolide,Bolide,"BEMANI Sound Team ""Yvya""",130,12,29,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1412,26,Bossa Gabba,Bossa Gabba,"BEMANI Sound Team ""ZAQUVA""",200,12,28,41,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1413,26,Brand New...,Brand New...,KAMサウンドチーム feat. Nana Takahashi,156,7,24,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1414,26,Butter-FLY[UPPER],Butter-FLY[UPPER],♪♪♪♪♪ (和田光司),165,18,31,37,46,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1415,26,Danza Pantera,Danza Pantera,Feryquitous,150,12,28,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1416,26,Double Dribble,Double Dribble,lapix,210,15,29,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1417,26,DUAL STRIKER,DUAL STRIKER,"Mayumi Morinaga,Fernweh by BEMANI Sound Team ""L.E.D. & HuΣeR""",185,15,31,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1418,26,enigma,enigma,Akino,140,9,28,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1419,26,Everlasting Last,Everlasting Last,HHH×MM×ST,140,6,27,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1420,26,GET WILD[UPPER],GET WILD[UPPER],NMR (TM NETWORK),150,13,25,38,46,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1421,26,Globe Glitter,Globe Glitter,"Sana,ATSUMI UEDA by BEMANI Sound Team ""PON""",190,14,31,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1422,26,GO²TOS,GO²TOS,魂音泉,150,11,25,38,46,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1423,26,Homesick Pt.2&3 -kudo version-,Homesick Pt.2&3 -kudo version-,kojiro kudo,178,8,24,36,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1424,26,IDM[UPPER],ZETA～素数の世界と超越者～[UPPER],Zektbach,"90-180",16,33,43,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1425,26,Inside Insight,Inside Insight,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh",145,11,28,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1426,26,Into My Hell～魔界へようこそ♡～,Into My Hell～魔界へようこそ♡～,My Complex of Academy,190,5,21,34,41,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1427,26,Jailbreaker,Jailbreaker,Hommarju feat. かぼちゃ,180,10,26,39,45,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1428,26,Keep the Faith,Keep the Faith,ときめきアイドル project Rhythmixxx,132,6,27,38,43,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1429,26,KETER,KETER,Cororo,"83-153",14,27,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1430,26,Leaf,Leaf,"BEMANI Sound Team ""M""",150,11,30,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1431,26,LIKE A VAMPIRE,LIKE A VAMPIRE,"koyomi,星野奏子 by BEMANI Sound Team ""TAKA""",276,12,28,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1432,26,Lost wing at.0,Lost wing at.0,猫叉Master+,185,9,27,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1433,26,Majestaria,Majestaria,onoken,147,12,28,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1434,26,Medieval Action,Medieval Action,"BEMANI Sound Team ""Sota Fujimori""",160,9,27,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1435,26,Mel,Mel,Applekid,178,8,26,38,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1436,26,Milky Way Star(Extended Ver.),Milky Way Star(Extended Ver.),"BEMANI Sound Team ""劇団レコード"" feat.ミーウェル",134,6,23,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1437,26,Miracle 4 RELOADED,Miracle 4 RELOADED,good-cool,104-180,12,28,39,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1438,26,murmur twins -CIVILIAN SKUNK mix-,murmur twins -CIVILIAN SKUNK mix-,CIVILIAN SKUNK,220,10,25,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1439,26,Mystery at the bar,Mystery at the bar,Tomoyuki Uchida,208,11,26,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1440,26,Mystery of my life,Mystery of my life,阿部靖広,135,7,25,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1441,26,Northern Cross,Northern Cross,BlackY,155,15,31,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1442,26,On dish or maindish?,On dish or maindish?,red glasses feat.mami,208,12,29,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1443,26,paparazzi,paparazzi,Yucky,280,12,29,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1444,26,Petite Queen,Petite Queen,"BEMANI Sound Team ""HuΣeR"" feat.ゆきまめ",75-158,10,25,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1445,26,Poppin' Soda,Poppin' Soda,nana(Sevencolors),200,9,27,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1446,26,Raison d'être～交差する宿命～,Raison d'être～交差する宿命～,Zektbach,155-175,11,30,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1447,26,Red Cape Theorem,Red Cape Theorem,メリー・バッド・メルヘン,95,11,26,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1448,26,Revived After Ruined Shine,Revived After Ruined Shine,"Rars (performed by BEMANI Sound Team ""Akhuta Works"")",225,9,28,43,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1449,26,Russian Caravan Rhapsody[UPPER],Russian Caravan Rhapsody[UPPER],Power Of Nature,158,16,32,42,48,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1450,26,say...but in vain,say...but in vain,spacious castle,"90-180",12,27,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1451,26,Shades of Day,Shades of Day,"BEMANI Sound Team ""PON""",190,11,27,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1452,26,Slime Molds,Slime Molds,"BEMANI Sound Team ""SYUNN""",170,12,31,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1453,26,smile,smile,miru_maki.gjw,188,15,30,43,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1454,26,sparkle,sparkle,Serph,177,7,21,31,40,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1455,26,Sputnik,Sputnik,Serph,150,10,26,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1456,26,Surf on the Light,Surf on the Light,Tomoyuki Uchida,60-160,12,26,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1457,26,Swinging Skulls,Swinging Skulls,情次2号 and ジン,250,11,28,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1458,26,Symphonic Tear,Symphonic Tear,"BEMANI Sound Team ""TAG""",150,13,30,41,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1459,26,The Lost Empire,The Lost Empire,"BEMANI Sound Team ""S-C-U""",156,10,25,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1460,26,Triple Cross,Triple Cross,"BEMANI Sound Team ""dj TAKA & DJ YOSHITAKA & SYUNN""",196,15,31,43,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1461,26,Un Happy Heart,Un Happy Heart,onoken,79,9,23,34,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1462,26,virkatoの主題によるperson09風超絶技巧変奏曲,virkatoの主題によるperson09風超絶技巧変奏曲,Wakhmaninov Akhutaninov,95-180,18,33,45,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1463,26,virkatoの主題によるperson09風超絶技巧変奏曲[UPPER],virkatoの主題によるperson09風超絶技巧変奏曲[UPPER],Wakhmaninov Akhutaninov,"95-180",22,37,47,50,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1464,26,Watchdog The Sleeper,Watchdog The Sleeper,"BEMANI Sound Team ""seiya-murai""",135,10,28,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1465,26,あ～あ。feat.ケンカイヨシ,あ～あ。feat.ケンカイヨシ,chocck,125,8,24,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1466,26,アジアンコンチェルトREMIX[UPPER],鳳凰～Chinese Phoenix Mix～[UPPER],菜楊 arranged by Mutsuhiko Izumi,160,16,30,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1467,26,アンデスヒーリング[UPPER],ナスカの丘[UPPER],劇団レコード feat. Sana,"63-124",14,27,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1468,26,イノセントバイブル,イノセントバイブル,Vanitas Lacrimosa,105,9,28,35,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1469,26,インボルク[UPPER],生命の焔纏いて[UPPER],WALPULG,184,16,33,44,50,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1470,26,ヴァイオリンプログレッシブ[UPPER],ポルターガイスト[UPPER],96 feat.藤本美樹,128,16,29,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1471,26,ウソツキ横丁は雨模様,ウソツキ横丁は雨模様,夜叉姫神楽,220,12,31,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1472,26,エモクトロ[UPPER],エモクトロ[UPPER],常盤ゆう,210,10,29,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1473,26,オレアの竪琴,オレアの竪琴,"BEMANI Sound Team ""劇団レコード"" feat.アマギセーラ",168,9,26,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1474,26,ここからよろしく大作戦143,ここからよろしく大作戦143,"BEMANI Sound Team ""あさき隊""",184,9,23,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1475,26,コルドバの女,コルドバの女,劇団レコード,142,10,26,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1476,26,サヨナラ・ヘヴン-Celtic Chip Dance Mix-,サヨナラ・ヘヴン-Celtic Chip Dance Mix-,しのりゅー,137,10,26,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1477,26,シュガーソングとビターステップ[UPPER],シュガーソングとビターステップ[UPPER],♪♪♪♪♪ (UNISON SQUARE GARDEN),132,12,26,37,45,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1478,26,スーパー戦湯ババンバーン,スーパー戦湯ババンバーン,"すわひでお,秋成,かぼちゃ,藍月なくる,NU-KO by BEMANI Sound Team ""八戸亀生羅""",187,12,30,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1479,26,セツナトリップ[UPPER],セツナトリップ[UPPER],Last Note. feat. GUMI,145,17,30,40,47,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1480,26,チュッチュ♪マチュピチュ,チュッチュ♪マチュピチュ,"ななひら,Nana Takahashi,猫体質 by BEMANI Sound Team ""劇ダンサーレコード""",130,10,28,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1481,26,ドリームゲイザー[UPPER],Little prayer[UPPER],土岐麻子,174,12,31,44,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1482,26,なぞなぞ☆くりぷとからぁず ～勇者メンマの大冒険～,なぞなぞ☆くりぷとからぁず ～勇者メンマの大冒険～,chocck feat.保崎メンマ,"100-188",8,24,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1483,26,ネオ・サイコ・ロ・イズム,ネオ・サイコ・ロ・イズム,T-HEY and TANEKO with Takuto Kudo,160,9,26,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1484,26,パ・リ^ ^ピ・ポ,パ・リ^ ^ピ・ポ,.SYK produced by sei☆shin,138,10,27,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1485,26,バッドエンド・シンドローム,バッドエンド・シンドローム,アリスシャッハと魔法の楽団,126,16,32,42,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1486,26,ハニートリック！！,ハニートリック！！,sei☆shin feat.森本菜月,160-190,10,27,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1487,26,ハラショー！おにぎりサーカス団☆,ハラショー！おにぎりサーカス団☆,Blanc Bunny Bandit,185,13,29,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
